date,high,low,close
"Dec 13, 2017","17,653.10","16,039.70","16,408.20"
"Dec 12, 2017","17,781.80","16,571.60","17,415.40"
"Dec 11, 2017","17,513.90","15,404.80","16,936.80"
"Dec 10, 2017","15,850.60","13,226.60","15,455.40"
"Dec 09, 2017","16,783.00","13,674.90","15,178.20"
"Dec 08, 2017","18,353.40","14,336.90","16,569.40"
"Dec 07, 2017","17,899.70","14,057.30","17,899.70"
"Dec 06, 2017","14,369.10","11,923.40","14,291.50"
"Dec 05, 2017","12,032.00","11,604.60","11,916.70"
"Dec 04, 2017","11,657.20","11,081.80","11,657.20"
"Dec 03, 2017","11,858.70","10,862.00","11,323.20"
"Dec 02, 2017","11,320.20","10,905.10","11,074.60"
"Dec 01, 2017","11,046.70","9,694.65","10,975.60"
"Nov 30, 2017","10,801.00","9,202.05","10,233.60"
"Nov 29, 2017","11,517.40","9,601.03","9,888.61"
"Nov 28, 2017","10,125.70","9,736.30","10,058.80"
"Nov 27, 2017","9,818.35","9,352.72","9,818.35"
"Nov 26, 2017","9,522.93","8,775.59","9,330.55"
"Nov 25, 2017","8,790.92","8,191.15","8,790.92"
"Nov 24, 2017","8,374.16","7,940.93","8,253.69"
"Nov 23, 2017","8,267.40","8,038.77","8,038.77"
"Nov 22, 2017","8,302.26","8,075.47","8,253.55"
"Nov 21, 2017","8,348.66","7,762.71","8,071.26"
"Nov 20, 2017","8,336.86","7,949.36","8,200.64"
"Nov 19, 2017","8,101.91","7,694.10","8,036.49"
"Nov 18, 2017","7,884.99","7,463.44","7,790.15"
"Nov 17, 2017","8,004.59","7,561.09","7,708.99"
"Nov 16, 2017","7,967.38","7,176.58","7,871.69"
"Nov 15, 2017","7,342.25","6,634.76","7,315.54"
"Nov 14, 2017","6,764.98","6,461.75","6,635.75"
"Nov 13, 2017","6,811.19","5,844.29","6,559.49"
"Nov 12, 2017","6,625.05","5,519.01","5,950.07"
"Nov 11, 2017","6,873.15","6,204.22","6,357.60"
"Nov 10, 2017","7,312.00","6,436.87","6,618.14"
"Nov 09, 2017","7,446.83","7,101.52","7,143.58"
"Nov 08, 2017","7,776.42","7,114.02","7,459.69"
"Nov 07, 2017","7,253.32","7,023.10","7,144.38"
"Nov 06, 2017","7,445.77","7,007.31","7,022.76"
"Nov 05, 2017","7,617.48","7,333.19","7,407.41"
"Nov 04, 2017","7,492.86","7,031.28","7,379.95"
"Nov 03, 2017","7,461.29","7,002.94","7,207.76"
"Nov 02, 2017","7,367.33","6,758.72","7,078.50"
"Nov 01, 2017","6,767.31","6,377.88","6,767.31"
"Oct 31, 2017","6,470.43","6,103.33","6,468.40"
"Oct 30, 2017","6,214.99","6,040.85","6,130.53"
"Oct 29, 2017","6,255.71","5,724.58","6,153.85"
"Oct 28, 2017","5,876.72","5,689.19","5,753.09"
"Oct 27, 2017","5,988.39","5,728.82","5,780.90"
"Oct 26, 2017","5,976.80","5,721.22","5,904.83"
"Oct 25, 2017","5,754.33","5,397.88","5,750.80"
"Oct 24, 2017","5,935.52","5,504.18","5,526.64"
"Oct 23, 2017","6,075.59","5,732.47","5,930.32"
"Oct 22, 2017","6,076.26","5,792.34","6,008.42"
"Oct 21, 2017","6,194.88","5,965.07","6,031.60"
"Oct 20, 2017","6,060.11","5,627.23","6,011.45"
"Oct 19, 2017","5,744.35","5,531.06","5,708.52"
"Oct 18, 2017","5,603.82","5,151.44","5,590.69"
"Oct 17, 2017","5,800.35","5,472.72","5,605.51"
"Oct 16, 2017","5,776.23","5,544.21","5,725.59"
"Oct 15, 2017","5,852.48","5,478.61","5,678.19"
"Oct 14, 2017","5,837.70","5,591.64","5,831.79"
"Oct 13, 2017","5,840.30","5,436.85","5,647.21"
"Oct 12, 2017","5,446.91","4,822.00","5,446.91"
"Oct 11, 2017","4,873.73","4,751.63","4,826.48"
"Oct 10, 2017","4,922.17","4,765.10","4,781.99"
"Oct 09, 2017","4,878.71","4,564.25","4,772.02"
"Oct 08, 2017","4,624.14","4,405.64","4,610.48"
"Oct 07, 2017","4,443.88","4,321.05","4,426.89"
"Oct 06, 2017","4,413.27","4,320.53","4,370.81"
"Oct 05, 2017","4,362.64","4,164.05","4,328.41"
"Oct 04, 2017","4,352.31","4,210.42","4,229.36"
"Oct 03, 2017","4,432.47","4,258.89","4,317.48"
"Oct 02, 2017","4,470.23","4,377.46","4,409.32"
"Oct 01, 2017","4,403.74","4,269.81","4,403.74"
"Sep 30, 2017","4,358.43","4,160.86","4,338.71"
"Sep 29, 2017","4,214.63","4,039.29","4,163.07"
"Sep 28, 2017","4,279.31","4,109.70","4,174.73"
"Sep 27, 2017","4,210.05","3,884.82","4,200.67"
"Sep 26, 2017","3,969.89","3,869.90","3,892.35"
"Sep 25, 2017","3,950.25","3,681.58","3,926.07"
"Sep 24, 2017","3,796.15","3,666.90","3,682.84"
"Sep 23, 2017","3,819.21","3,594.58","3,792.40"
"Sep 22, 2017","3,758.27","3,553.53","3,630.70"
"Sep 21, 2017","3,916.42","3,613.63","3,631.04"
"Sep 20, 2017","4,031.39","3,857.73","3,905.95"
"Sep 19, 2017","4,094.07","3,868.87","3,924.97"
"Sep 18, 2017","4,079.23","3,591.09","4,065.20"
"Sep 17, 2017","3,664.81","3,445.64","3,582.88"
"Sep 16, 2017","3,808.84","3,487.79","3,625.04"
"Sep 15, 2017","3,733.45","2,946.62","3,637.52"
"Sep 14, 2017","3,920.60","3,153.86","3,154.95"
"Sep 13, 2017","4,131.98","3,789.92","3,882.59"
"Sep 12, 2017","4,344.65","4,085.22","4,130.81"
"Sep 11, 2017","4,261.67","4,099.40","4,161.27"
"Sep 10, 2017","4,245.44","3,951.04","4,122.94"
"Sep 09, 2017","4,308.82","4,114.11","4,226.06"
"Sep 08, 2017","4,661.00","4,075.18","4,228.75"
"Sep 07, 2017","4,655.04","4,491.33","4,599.88"
"Sep 06, 2017","4,617.25","4,376.59","4,597.12"
"Sep 05, 2017","4,427.84","3,998.11","4,376.53"
"Sep 04, 2017","4,591.63","4,108.40","4,236.31"
"Sep 03, 2017","4,714.08","4,417.59","4,582.96"
"Sep 02, 2017","4,975.04","4,469.24","4,578.77"
"Sep 01, 2017","4,892.01","4,678.53","4,892.01"
"Aug 31, 2017","4,736.05","4,549.40","4,703.39"
"Aug 30, 2017","4,626.52","4,471.41","4,565.30"
"Aug 29, 2017","4,625.68","4,352.13","4,579.02"
"Aug 28, 2017","4,403.93","4,224.64","4,382.66"
"Aug 27, 2017","4,416.59","4,317.29","4,382.88"
"Aug 26, 2017","4,379.28","4,269.52","4,352.40"
"Aug 25, 2017","4,455.70","4,307.35","4,371.60"
"Aug 24, 2017","4,376.39","4,130.26","4,334.68"
"Aug 23, 2017","4,255.78","4,078.41","4,151.52"
"Aug 22, 2017","4,128.76","3,674.58","4,100.52"
"Aug 21, 2017","4,109.14","3,988.60","4,001.74"
"Aug 20, 2017","4,196.29","4,069.88","4,087.66"
"Aug 19, 2017","4,243.26","3,970.55","4,193.70"
"Aug 18, 2017","4,370.13","4,015.40","4,160.62"
"Aug 17, 2017","4,484.70","4,243.71","4,331.69"
"Aug 16, 2017","4,381.23","3,994.42","4,376.63"
"Aug 15, 2017","4,455.97","3,906.18","4,181.93"
"Aug 14, 2017","4,325.13","3,989.16","4,325.13"
"Aug 13, 2017","4,208.39","3,857.80","4,073.26"
"Aug 12, 2017","3,949.92","3,613.70","3,884.71"
"Aug 11, 2017","3,679.72","3,372.12","3,650.62"
"Aug 10, 2017","3,453.45","3,319.47","3,381.28"
"Aug 09, 2017","3,422.76","3,247.67","3,342.47"
"Aug 08, 2017","3,484.85","3,345.83","3,419.94"
"Aug 07, 2017","3,397.68","3,180.89","3,378.94"
"Aug 06, 2017","3,293.29","3,155.60","3,213.94"
"Aug 05, 2017","3,290.01","2,874.83","3,252.91"
"Aug 04, 2017","2,899.33","2,743.72","2,895.89"
"Aug 03, 2017","2,813.31","2,685.14","2,804.73"
"Aug 02, 2017","2,762.53","2,668.59","2,710.67"
"Aug 01, 2017","2,921.35","2,685.61","2,718.26"
"Jul 31, 2017","2,889.62","2,720.61","2,875.34"
"Jul 30, 2017","2,758.53","2,644.85","2,757.18"
"Jul 29, 2017","2,808.76","2,692.80","2,726.45"
"Jul 28, 2017","2,897.45","2,679.73","2,809.01"
"Jul 27, 2017","2,693.32","2,529.34","2,671.78"
"Jul 26, 2017","2,610.76","2,450.80","2,529.45"
"Jul 25, 2017","2,768.08","2,480.96","2,576.48"
"Jul 24, 2017","2,777.26","2,699.19","2,754.86"
"Jul 23, 2017","2,832.18","2,653.94","2,730.40"
"Jul 22, 2017","2,862.42","2,657.71","2,810.12"
"Jul 21, 2017","2,838.41","2,621.85","2,667.76"
"Jul 20, 2017","2,900.70","2,269.89","2,817.60"
"Jul 19, 2017","2,397.17","2,260.23","2,273.43"
"Jul 18, 2017","2,387.61","2,164.77","2,318.88"
"Jul 17, 2017","2,230.49","1,932.62","2,228.41"
"Jul 16, 2017","2,058.77","1,843.03","1,929.82"
"Jul 15, 2017","2,231.14","1,990.41","1,998.86"
"Jul 14, 2017","2,363.25","2,183.22","2,233.34"
"Jul 13, 2017","2,425.22","2,340.83","2,357.90"
"Jul 12, 2017","2,423.71","2,275.14","2,398.84"
"Jul 11, 2017","2,413.47","2,296.81","2,337.79"
"Jul 10, 2017","2,537.16","2,321.13","2,372.56"
"Jul 09, 2017","2,635.49","2,517.59","2,518.44"
"Jul 08, 2017","2,571.34","2,492.31","2,571.34"
"Jul 07, 2017","2,916.14","2,498.87","2,518.66"
"Jul 06, 2017","2,616.72","2,581.69","2,608.56"
"Jul 05, 2017","2,622.65","2,538.55","2,601.99"
"Jul 04, 2017","2,631.59","2,559.35","2,601.64"
"Jul 03, 2017","2,595.00","2,480.47","2,564.06"
"Jul 02, 2017","2,514.28","2,394.84","2,506.47"
"Jul 01, 2017","2,515.27","2,419.23","2,434.55"
"Jun 30, 2017","2,559.25","2,478.43","2,480.84"
"Jun 29, 2017","2,588.83","2,510.48","2,539.32"
"Jun 28, 2017","2,603.98","2,484.42","2,574.79"
"Jun 27, 2017","2,552.45","2,332.99","2,552.45"
"Jun 26, 2017","2,615.25","2,376.29","2,478.45"
"Jun 25, 2017","2,682.26","2,552.12","2,589.41"
"Jun 24, 2017","2,757.94","2,583.19","2,608.72"
"Jun 23, 2017","2,765.17","2,706.37","2,744.91"
"Jun 22, 2017","2,723.74","2,642.36","2,705.41"
"Jun 21, 2017","2,772.01","2,660.40","2,689.10"
"Jun 20, 2017","2,763.45","2,589.82","2,721.79"
"Jun 19, 2017","2,662.85","2,549.03","2,589.60"
"Jun 18, 2017","2,662.10","2,516.33","2,548.29"
"Jun 17, 2017","2,685.19","2,484.96","2,655.88"
"Jun 16, 2017","2,539.92","2,385.15","2,518.56"
"Jun 15, 2017","2,534.71","2,212.96","2,464.58"
"Jun 14, 2017","2,786.83","2,412.94","2,506.37"
"Jun 13, 2017","2,789.04","2,650.38","2,717.02"
"Jun 12, 2017","2,997.26","2,518.56","2,659.63"
"Jun 11, 2017","2,996.60","2,840.53","2,958.11"
"Jun 10, 2017","2,950.99","2,746.55","2,947.71"
"Jun 09, 2017","2,901.71","2,795.62","2,823.81"
"Jun 08, 2017","2,815.30","2,670.95","2,805.62"
"Jun 07, 2017","2,869.38","2,700.56","2,732.16"
"Jun 06, 2017","2,999.91","2,690.84","2,863.20"
"Jun 05, 2017","2,686.81","2,510.22","2,686.81"
"Jun 04, 2017","2,585.89","2,452.54","2,511.81"
"Jun 03, 2017","2,581.91","2,423.57","2,515.35"
"Jun 02, 2017","2,488.55","2,373.32","2,488.55"
"Jun 01, 2017","2,448.39","2,288.33","2,407.88"
"May 31, 2017","2,311.08","2,145.57","2,286.41"
"May 30, 2017","2,301.96","2,124.57","2,175.47"
"May 29, 2017","2,307.05","2,107.17","2,255.61"
"May 28, 2017","2,267.34","2,054.08","2,155.80"
"May 27, 2017","2,260.20","1,855.83","2,038.87"
"May 26, 2017","2,573.79","2,071.99","2,202.42"
"May 25, 2017","2,763.71","2,285.30","2,304.98"
"May 24, 2017","2,523.72","2,321.37","2,443.64"
"May 23, 2017","2,320.82","2,178.50","2,320.42"
"May 22, 2017","2,303.90","2,017.87","2,173.40"
"May 21, 2017","2,119.08","2,037.50","2,041.20"
"May 20, 2017","2,084.73","1,974.92","2,084.73"
"May 19, 2017","2,004.52","1,890.25","1,987.71"
"May 18, 2017","1,904.48","1,807.12","1,888.65"
"May 17, 2017","1,864.05","1,661.91","1,839.09"
"May 16, 2017","1,785.94","1,686.54","1,734.45"
"May 15, 2017","1,812.80","1,708.54","1,738.43"
"May 14, 2017","1,831.42","1,776.62","1,808.91"
"May 13, 2017","1,812.99","1,651.08","1,804.91"
"May 12, 2017","1,856.15","1,694.01","1,724.24"
"May 11, 2017","1,873.93","1,755.35","1,848.57"
"May 10, 2017","1,788.44","1,719.10","1,787.13"
"May 09, 2017","1,833.49","1,716.30","1,755.36"
"May 08, 2017","1,723.35","1,596.92","1,723.35"
"May 07, 2017","1,596.72","1,559.76","1,596.71"
"May 06, 2017","1,578.80","1,542.50","1,578.80"
"May 05, 2017","1,618.03","1,530.31","1,555.45"
"May 04, 2017","1,608.91","1,490.72","1,537.67"
"May 03, 2017","1,492.77","1,447.49","1,490.09"
"May 02, 2017","1,473.90","1,415.69","1,452.82"
"May 01, 2017","1,434.32","1,348.30","1,421.60"
"Apr 30, 2017","1,347.91","1,314.92","1,347.89"
"Apr 29, 2017","1,327.20","1,315.21","1,321.79"
"Apr 28, 2017","1,331.28","1,292.37","1,316.48"
"Apr 27, 2017","1,319.70","1,281.30","1,317.73"
"Apr 26, 2017","1,294.83","1,265.93","1,281.08"
"Apr 25, 2017","1,267.58","1,249.97","1,265.49"
"Apr 24, 2017","1,250.94","1,209.63","1,250.15"
"Apr 23, 2017","1,232.20","1,203.94","1,207.21"
"Apr 22, 2017","1,235.56","1,208.47","1,231.71"
"Apr 21, 2017","1,235.94","1,215.56","1,222.05"
"Apr 20, 2017","1,240.79","1,208.41","1,229.08"
"Apr 19, 2017","1,215.51","1,205.08","1,210.29"
"Apr 18, 2017","1,217.57","1,193.77","1,211.67"
"Apr 17, 2017","1,194.90","1,172.65","1,193.91"
"Apr 16, 2017","1,187.22","1,172.61","1,182.94"
"Apr 15, 2017","1,188.00","1,164.96","1,172.52"
"Apr 14, 2017","1,190.80","1,159.79","1,167.54"
"Apr 13, 2017","1,205.89","1,156.44","1,169.28"
"Apr 12, 2017","1,207.14","1,196.76","1,200.37"
"Apr 11, 2017","1,208.07","1,187.46","1,205.01"
"Apr 10, 2017","1,190.34","1,179.04","1,187.13"
"Apr 09, 2017","1,197.21","1,171.86","1,187.87"
"Apr 08, 2017","1,184.98","1,162.58","1,175.95"
"Apr 07, 2017","1,186.58","1,163.39","1,176.90"
"Apr 06, 2017","1,188.37","1,125.81","1,182.68"
"Apr 05, 2017","1,135.09","1,113.63","1,124.78"
"Apr 04, 2017","1,156.44","1,120.52","1,133.25"
"Apr 03, 2017","1,151.74","1,102.95","1,143.81"
"Apr 02, 2017","1,107.59","1,075.45","1,102.17"
"Apr 01, 2017","1,091.72","1,061.09","1,080.50"
"Mar 31, 2017","1,074.92","1,026.64","1,071.79"
"Mar 30, 2017","1,049.29","1,020.04","1,026.43"
"Mar 29, 2017","1,055.13","1,015.88","1,039.97"
"Mar 28, 2017","1,064.65","1,027.73","1,047.15"
"Mar 27, 2017","1,046.40",971.98,"1,045.77"
"Mar 26, 2017","1,007.96",954.19,966.72
"Mar 25, 2017",975.76,903.71,972.78
"Mar 24, 2017","1,040.47",934.36,937.52
"Mar 23, 2017","1,058.01","1,028.93","1,038.59"
"Mar 22, 2017","1,120.65","1,014.21","1,049.14"
"Mar 21, 2017","1,122.43","1,055.36","1,120.54"
"Mar 20, 2017","1,063.03","1,036.68","1,054.23"
"Mar 19, 2017","1,069.91",976.73,"1,036.74"
"Mar 18, 2017","1,114.07",957.66,973.82
"Mar 17, 2017","1,180.16","1,099.57","1,100.23"
"Mar 16, 2017","1,257.98","1,152.44","1,187.81"
"Mar 15, 2017","1,251.61","1,239.75","1,249.61"
"Mar 14, 2017","1,244.81","1,220.72","1,240.00"
"Mar 13, 2017","1,237.37","1,217.03","1,231.92"
"Mar 12, 2017","1,226.98","1,175.36","1,221.38"
"Mar 11, 2017","1,193.83","1,116.32","1,175.83"
"Mar 10, 2017","1,270.47","1,077.25","1,116.72"
"Mar 09, 2017","1,197.46","1,141.23","1,188.49"
"Mar 08, 2017","1,232.16","1,148.08","1,150.00"
"Mar 07, 2017","1,275.55","1,204.80","1,223.54"
"Mar 06, 2017","1,276.00","1,264.60","1,272.83"
"Mar 05, 2017","1,267.29","1,238.06","1,267.12"
"Mar 04, 2017","1,279.40","1,230.51","1,255.15"
"Mar 03, 2017","1,280.31","1,250.71","1,274.99"
"Mar 02, 2017","1,262.13","1,215.62","1,251.01"
"Mar 01, 2017","1,222.50","1,179.69","1,222.50"
"Feb 28, 2017","1,193.25","1,171.82","1,179.97"
"Feb 27, 2017","1,181.98","1,163.38","1,179.97"
"Feb 26, 2017","1,167.47","1,130.20","1,165.20"
"Feb 25, 2017","1,174.85","1,124.59","1,143.84"
"Feb 24, 2017","1,200.39","1,131.96","1,173.68"
"Feb 23, 2017","1,176.62","1,116.96","1,166.72"
"Feb 22, 2017","1,125.39","1,100.55","1,117.44"
"Feb 21, 2017","1,117.25","1,076.93","1,115.30"
"Feb 20, 2017","1,080.49","1,041.69","1,079.98"
"Feb 19, 2017","1,056.81","1,043.46","1,047.87"
"Feb 18, 2017","1,061.10","1,046.96","1,054.42"
"Feb 17, 2017","1,053.17","1,025.64","1,046.21"
"Feb 16, 2017","1,033.37","1,007.65","1,027.44"
"Feb 15, 2017","1,008.84","1,001.58","1,007.48"
"Feb 14, 2017","1,011.51",986.47,"1,004.55"
"Feb 13, 2017","1,002.10",976.00,990.64
"Feb 12, 2017","1,004.76",996.92,999.18
"Feb 11, 2017","1,009.29",982.83,"1,004.45"
"Feb 10, 2017",998.91,946.69,988.67
"Feb 09, 2017","1,088.99",953.34,994.38
"Feb 08, 2017","1,078.97","1,037.49","1,063.07"
"Feb 07, 2017","1,061.93","1,040.14","1,061.35"
"Feb 06, 2017","1,044.64","1,028.16","1,038.15"
"Feb 05, 2017","1,043.63","1,022.37","1,027.34"
"Feb 04, 2017","1,045.90","1,015.16","1,042.90"
"Feb 03, 2017","1,033.87","1,008.79","1,029.91"
"Feb 02, 2017","1,013.52",983.22,"1,011.80"
"Feb 01, 2017",989.11,970.74,989.02
"Jan 31, 2017",972.02,920.96,970.40
"Jan 30, 2017",923.05,919.47,920.38
"Jan 29, 2017",923.42,919.15,919.50
"Jan 28, 2017",923.91,919.81,921.59
"Jan 27, 2017",923.22,915.85,919.75
"Jan 26, 2017",919.33,902.22,917.59
"Jan 25, 2017",903.25,891.69,901.54
"Jan 24, 2017",924.15,892.29,892.69
"Jan 23, 2017",928.27,916.74,921.01
"Jan 22, 2017",937.53,897.56,924.67
"Jan 21, 2017",927.37,895.53,921.79
"Jan 20, 2017",899.40,887.01,895.03
"Jan 19, 2017",904.61,884.34,899.07
"Jan 18, 2017",917.50,858.30,886.62
"Jan 17, 2017",910.56,830.80,907.94
"Jan 16, 2017",834.53,820.27,831.53
"Jan 15, 2017",823.31,812.87,821.80
"Jan 14, 2017",835.09,812.46,818.41
"Jan 13, 2017",829.00,780.00,823.98
"Jan 12, 2017",826.25,755.76,804.83
"Jan 11, 2017",919.45,762.77,777.76
"Jan 10, 2017",914.87,901.06,907.68
"Jan 09, 2017",913.69,879.81,902.83
"Jan 08, 2017",942.72,887.25,911.20
"Jan 07, 2017",908.59,823.56,908.59
"Jan 06, 2017","1,046.81",883.94,902.20
"Jan 05, 2017","1,191.10",910.42,"1,013.38"
"Jan 04, 2017","1,159.42","1,044.40","1,154.73"
"Jan 03, 2017","1,044.08","1,021.60","1,043.84"
"Jan 02, 2017","1,031.39",996.70,"1,021.75"
"Jan 01, 2017","1,003.08",958.70,998.33
"Dec 31, 2016",963.74,947.24,963.74
"Dec 30, 2016",972.53,934.83,961.24
"Dec 29, 2016",979.40,954.50,973.50
"Dec 28, 2016",975.92,934.83,975.92
"Dec 27, 2016",940.05,904.26,933.20
"Dec 26, 2016",913.18,896.90,907.61
"Dec 25, 2016",899.65,862.42,896.18
"Dec 24, 2016",923.48,886.34,898.82
"Dec 23, 2016",925.12,864.68,921.98
"Dec 22, 2016",875.78,834.15,864.54
"Dec 21, 2016",834.28,799.41,834.28
"Dec 20, 2016",801.34,791.50,800.88
"Dec 19, 2016",793.61,790.32,792.71
"Dec 18, 2016",794.74,788.03,790.53
"Dec 17, 2016",792.51,784.86,790.83
"Dec 16, 2016",785.03,778.96,784.91
"Dec 15, 2016",781.43,777.80,778.09
"Dec 14, 2016",782.03,776.84,781.48
"Dec 13, 2016",788.46,777.96,780.56
"Dec 12, 2016",781.92,770.04,780.09
"Dec 11, 2016",774.80,765.41,769.73
"Dec 10, 2016",777.09,772.91,774.65
"Dec 09, 2016",774.53,769.65,772.79
"Dec 08, 2016",774.70,765.95,770.81
"Dec 07, 2016",771.54,759.75,768.13
"Dec 06, 2016",765.62,758.72,764.22
"Dec 05, 2016",773.47,751.71,758.70
"Dec 04, 2016",773.87,768.16,773.87
"Dec 03, 2016",778.25,764.86,771.16
"Dec 02, 2016",781.30,757.54,777.94
"Dec 01, 2016",758.28,746.05,756.77
"Nov 30, 2016",747.93,736.27,745.69
"Nov 29, 2016",737.47,734.56,735.60
"Nov 28, 2016",738.01,732.48,735.81
"Nov 27, 2016",739.02,731.09,732.03
"Nov 26, 2016",742.21,729.63,735.38
"Nov 25, 2016",741.65,734.59,741.65
"Nov 24, 2016",746.83,733.49,740.29
"Nov 23, 2016",752.25,738.92,744.59
"Nov 22, 2016",753.87,736.53,751.35
"Nov 21, 2016",741.72,730.51,739.25
"Nov 20, 2016",755.48,717.94,731.03
"Nov 19, 2016",756.24,744.47,751.62
"Nov 18, 2016",752.88,736.89,751.59
"Nov 17, 2016",755.65,739.51,740.98
"Nov 16, 2016",747.61,709.04,744.20
"Nov 15, 2016",715.72,705.26,711.62
"Nov 14, 2016",706.28,699.81,705.02
"Nov 13, 2016",705.26,687.32,702.03
"Nov 12, 2016",717.15,704.03,705.05
"Nov 11, 2016",718.32,714.41,716.41
"Nov 10, 2016",723.02,711.21,715.53
"Nov 09, 2016",740.05,708.61,723.27
"Nov 08, 2016",712.99,702.39,709.85
"Nov 07, 2016",710.74,699.90,703.13
"Nov 06, 2016",714.26,699.56,711.52
"Nov 05, 2016",707.51,697.74,703.42
"Nov 04, 2016",706.93,685.56,703.23
"Nov 03, 2016",745.77,678.16,688.70
"Nov 02, 2016",740.83,722.35,740.83
"Nov 01, 2016",736.45,701.34,729.79
"Oct 31, 2016",709.29,691.68,700.97
"Oct 30, 2016",714.12,696.47,701.86
"Oct 29, 2016",720.40,690.05,714.48
"Oct 28, 2016",690.44,684.16,689.65
"Oct 27, 2016",688.59,678.04,688.31
"Oct 26, 2016",679.73,657.68,678.30
"Oct 25, 2016",664.42,653.70,657.59
"Oct 24, 2016",657.25,652.59,653.76
"Oct 23, 2016",661.13,653.89,657.07
"Oct 22, 2016",658.20,632.85,657.29
"Oct 21, 2016",634.09,630.69,632.83
"Oct 20, 2016",631.92,628.26,630.86
"Oct 19, 2016",638.87,628.01,630.52
"Oct 18, 2016",640.74,636.00,637.96
"Oct 17, 2016",642.33,638.66,639.19
"Oct 16, 2016",642.90,638.90,641.63
"Oct 15, 2016",642.10,637.39,638.65
"Oct 14, 2016",641.28,637.01,640.38
"Oct 13, 2016",638.83,635.03,636.79
"Oct 12, 2016",641.34,635.97,636.19
"Oct 11, 2016",642.08,618.50,641.07
"Oct 10, 2016",621.32,616.20,618.99
"Oct 09, 2016",619.20,616.61,616.75
"Oct 08, 2016",619.85,617.34,619.11
"Oct 07, 2016",617.91,611.82,617.12
"Oct 06, 2016",613.82,611.47,613.02
"Oct 05, 2016",613.81,609.62,612.51
"Oct 04, 2016",612.05,609.48,610.20
"Oct 03, 2016",612.57,610.46,612.13
"Oct 02, 2016",614.01,609.68,610.89
"Oct 01, 2016",615.24,609.93,613.98
"Sep 30, 2016",609.73,604.14,609.73
"Sep 29, 2016",606.82,604.85,605.69
"Sep 28, 2016",606.59,604.61,604.73
"Sep 27, 2016",608.25,604.11,606.17
"Sep 26, 2016",608.14,600.35,608.04
"Sep 25, 2016",603.38,599.71,600.83
"Sep 24, 2016",604.58,602.04,602.63
"Sep 23, 2016",603.21,595.79,602.84
"Sep 22, 2016",598.49,596.21,596.30
"Sep 21, 2016",603.59,595.88,597.15
"Sep 20, 2016",609.53,607.94,608.31
"Sep 19, 2016",610.93,608.27,609.23
"Sep 18, 2016",610.16,605.86,609.87
"Sep 17, 2016",607.86,605.19,605.98
